Date,Power_kW,temp_C,HR,Hour,Weekday,Month,Cluster
2017-11-15,285.6488243,9.76,56.39,9,2,11,2
2017-11-15,323.4489333,10.82,52.48,10,2,11,2
2017-11-15,332.9635802,11.75,47.98,11,2,11,2
2017-11-15,328.7635893000001,13.59,41.66,12,2,11,2
2017-11-15,326.1765125,15.35,35.98,13,2,11,2
2017-11-15,312.478483,16.34,31.29,14,2,11,2
2017-11-15,320.0104424999999,17.75,27.38,15,2,11,2
2017-11-15,310.9816361,19.38,23.26,16,2,11,2
2017-11-15,300.6568096000001,17.02,35.38,17,2,11,0
2017-11-15,263.73293160000003,15.32,43.93,18,2,11,0
2017-11-15,206.234997,14.69,48.53,19,2,11,0
2017-11-15,158.9015329,14.33,44.22,20,2,11,0
2017-11-15,124.6964527,14.03,43.74,21,2,11,0
2017-11-15,111.1774874,14.18,42.25,22,2,11,0
2017-11-15,109.77494509999998,14.24,40.2,23,2,11,0
2017-11-16,99.6736625,13.7,41.05,0,3,11,0
2017-11-16,97.0491693,12.18,61.73,1,3,11,0
2017-11-16,97.5701354,12.2,57.35,2,3,11,0
2017-11-16,94.8629825,11.34,72.0,3,3,11,0
2017-11-16,93.0897124,11.34,68.08,4,3,11,0
2017-11-16,97.1793631,12.41,48.37,5,3,11,0
2017-11-16,107.07256470000002,11.76,50.06,6,3,11,0
2017-11-16,146.59153730000003,11.18,51.05,7,3,11,0
2017-11-16,220.8575552,11.21,54.39,8,3,11,0
2017-11-16,258.78537630000005,11.31,53.35,9,3,11,2
2017-11-16,301.2487905,13.68,51.67,10,3,11,2
2017-11-16,316.1298273,16.36,41.78,11,3,11,2
2017-11-16,307.7779523,16.85,39.87,12,3,11,2
2017-11-16,314.7614561000001,18.38,28.25,13,3,11,2
2017-11-16,322.7135865,18.22,27.75,14,3,11,2
2017-11-16,329.8272841,17.91,27.1,15,3,11,2
2017-11-16,310.4566611,18.58,30.82,16,3,11,2
2017-11-16,299.1660715,16.99,42.43,17,3,11,0
2017-11-16,253.4363583,15.98,44.25,18,3,11,0
2017-11-16,201.7853089,14.8,46.07,19,3,11,0
2017-11-16,154.6053284,14.09,43.58,20,3,11,0
2017-11-16,129.9922096,14.0,44.0,21,3,11,0
2017-11-16,107.1454885,14.09,42.02,22,3,11,0
2017-11-16,106.1253189,13.85,42.09,23,3,11,0
2017-11-17,100.4303901,13.42,43.47,0,4,11,0
2017-11-17,97.9368543,12.6,46.5,1,4,11,0
2017-11-17,94.8395018,12.41,47.31,2,4,11,0
2017-11-17,81.5425532,12.08,47.04,3,4,11,0
2017-11-17,78.89438840000003,11.17,62.95,4,4,11,0
2017-11-17,90.3743508,11.35,58.99,5,4,11,0
2017-11-17,97.0768498,10.93,56.16,6,4,11,0
2017-11-17,145.902961,10.78,55.26,7,4,11,0
2017-11-17,238.0454276,10.78,55.72,8,4,11,0
2017-11-17,278.5005738,11.68,55.47,9,4,11,2
2017-11-17,315.3624093,12.6,57.54,10,4,11,2
2017-11-17,317.5980392,14.82,44.24,11,4,11,2
2017-11-17,324.2929022,17.28,33.97,12,4,11,2
2017-11-17,301.2171011000001,17.73,38.71,13,4,11,2
2017-11-17,290.7847979,17.44,36.04,14,4,11,2
2017-11-17,299.5217182,18.35,30.61,15,4,11,2
2017-11-17,297.4905422,19.41,27.89,16,4,11,2
2017-11-17,279.2863182,17.98,42.18,17,4,11,0
2017-11-17,233.0919544,16.04,58.12,18,4,11,0
2017-11-17,180.6969677,14.89,60.32,19,4,11,0
2017-11-17,145.5511323,14.73,53.86,20,4,11,0
2017-11-17,113.0710245,14.26,52.58,21,4,11,0
2017-11-17,100.7346847,14.04,50.41,22,4,11,0
2017-11-17,96.8775502,14.59,45.92,23,4,11,0
2017-11-18,93.2792761,13.35,53.56,0,5,11,0
2017-11-18,89.6073146,13.48,53.5,1,5,11,0
2017-11-18,87.67788829999998,12.36,61.35,2,5,11,0
2017-11-18,86.1251077,13.56,45.85,3,5,11,0
2017-11-18,83.6334809,12.31,52.79,4,5,11,0
2017-11-18,81.0603398,10.86,74.0,5,5,11,0
2017-11-18,82.53370600000002,11.46,62.36,6,5,11,0
2017-11-18,89.9572343,11.14,62.87,7,5,11,0
2017-11-18,95.6176102,10.07,77.0,8,5,11,0
2017-11-18,92.8497511,11.85,66.24,9,5,11,0
2017-11-18,109.4435427,13.2,54.11,10,5,11,2
2017-11-18,112.6588714,15.35,47.08,11,5,11,2
2017-11-18,118.39598909999998,16.83,37.18,12,5,11,2
2017-11-18,116.4409822,18.63,33.19,13,5,11,2
2017-11-18,114.90767340000002,19.3,30.2,14,5,11,2
2017-11-18,118.39847079999998,19.7,34.11,15,5,11,2
2017-11-18,117.991472,18.43,41.23,16,5,11,0
2017-11-18,125.9716647,17.6,43.41,17,5,11,0
2017-11-18,124.5433509,17.19,48.07,18,5,11,0
2017-11-18,117.514222,16.28,50.6,19,5,11,0
2017-11-18,111.3586515,15.91,49.09,20,5,11,0
2017-11-18,106.692101,15.78,46.26,21,5,11,0
2017-11-18,105.0715509,15.68,42.28,22,5,11,0
2017-11-18,107.20447659999998,15.27,41.69,23,5,11,0
2017-11-19,103.5367149,14.83,44.05,0,6,11,0
2017-11-19,101.3726725,13.94,48.74,1,6,11,0
2017-11-19,101.7231649,13.86,50.04,2,6,11,0
2017-11-19,95.6756438,12.91,53.97,3,6,11,0
2017-11-19,89.61475970000002,12.81,52.35,4,6,11,0
2017-11-19,84.7361193,12.26,52.61,5,6,11,0
2017-11-19,81.5826422,11.43,57.61,6,6,11,0
2017-11-19,79.75152940000002,11.3,56.62,7,6,11,0
2017-11-19,78.6819167,11.28,55.54,8,6,11,0
2017-11-19,82.47051809999998,12.95,45.85,9,6,11,0
2017-11-19,85.40083309999999,13.22,46.69,10,6,11,2
2017-11-19,87.9959277,14.6,45.69,11,6,11,2
2017-11-19,89.0342328,15.88,40.76,12,6,11,2
2017-11-19,96.59272740000002,17.66,32.65,14,6,11,2
2017-11-19,104.4770883,18.85,29.87,15,6,11,2
2017-11-19,107.4293568,18.47,32.76,16,6,11,0
2017-11-19,110.13021,18.31,33.18,17,6,11,0
2017-11-19,109.6292884,18.0,33.4,18,6,11,0
2017-11-19,106.758916,17.69,33.47,19,6,11,0
2017-11-19,104.9467023,18.25,31.14,20,6,11,0
2017-11-19,102.3594346,17.32,34.52,22,6,11,0
2017-11-19,104.4564711,16.88,36.03,23,6,11,0
2017-11-20,104.8779783,16.16,38.31,0,0,11,0
2017-11-20,96.4753239,15.11,41.0,1,0,11,0
2017-11-20,95.0468192,14.31,43.44,2,0,11,0
2017-11-20,87.9957368,13.46,46.92,3,0,11,0
2017-11-20,87.2632535,11.85,53.84,4,0,11,0
2017-11-20,90.3208988,12.09,51.26,5,0,11,0
2017-11-20,91.876352,11.91,51.5,6,0,11,0
2017-11-20,156.6853748,10.94,58.79,7,0,11,0
2017-11-20,217.2779893,10.8,58.75,8,0,11,0
2017-11-20,248.8780481,11.31,53.6,9,0,11,2
2017-11-20,296.1210256,12.73,50.8,10,0,11,2
2017-11-20,303.1406095000001,13.67,48.29,11,0,11,2
2017-11-20,330.316179,15.92,43.26,12,0,11,2
2017-11-20,313.5853212,16.92,35.83,13,0,11,2
2017-11-20,310.0233181000001,18.03,32.21,14,0,11,2
2017-11-20,304.1831144,19.55,29.6,15,0,11,2
2017-11-20,296.7466049,19.78,29.7,16,0,11,2
2017-11-20,299.4957558000001,19.33,28.88,17,0,11,0
2017-11-20,255.1313594,19.03,28.9,18,0,11,0
2017-11-20,196.7092779,18.33,30.04,19,0,11,0
2017-11-20,159.5740736,17.92,30.83,20,0,11,0
2017-11-20,118.4958298,17.48,32.48,21,0,11,0
2017-11-20,103.1854589,16.72,36.11,22,0,11,0
2017-11-20,104.8838962,14.49,50.62,23,0,11,0
2017-11-21,102.0749936,13.4,54.95,0,1,11,0
2017-11-21,101.5834261,12.38,54.72,1,1,11,0
2017-11-21,96.3919006,11.28,62.07,2,1,11,0
2017-11-21,92.6582784,10.75,58.49,3,1,11,0
2017-11-21,92.0090275,9.82,71.5,4,1,11,0
2017-11-21,94.0528029,9.36,67.78,5,1,11,0
2017-11-21,103.4401195,8.92,71.9,6,1,11,0
2017-11-21,157.9256521,8.46,73.0,7,1,11,0
2017-11-21,232.0410499,8.83,70.4,8,1,11,0
2017-11-21,269.66839439999995,9.67,66.3,9,1,11,2
2017-11-21,297.82041739999994,11.13,61.58,10,1,11,2
2017-11-21,337.2977738,14.99,44.5,11,1,11,2
2017-11-21,351.8071283000001,15.89,46.43,12,1,11,2
2017-11-21,352.3901369,17.36,54.75,13,1,11,2
2017-11-21,341.3265274,18.71,49.46,14,1,11,2
2017-11-21,346.1142994,18.37,56.18,15,1,11,2
2017-11-21,320.8469663,17.48,64.5,16,1,11,2
2017-11-21,315.2793678000001,16.76,67.4,17,1,11,0
2017-11-21,264.5364297,15.95,74.0,18,1,11,0
2017-11-21,205.3295583,15.87,79.1,19,1,11,0
2017-11-21,163.4268174,15.67,81.8,20,1,11,0
2017-11-21,123.907463,15.5,82.3,21,1,11,0
2017-11-21,104.0185465,15.47,81.8,22,1,11,0
2017-11-21,105.16890990000002,15.46,81.3,23,1,11,0
2017-11-22,103.4968168,15.29,83.0,0,2,11,0
2017-11-22,97.1402286,14.04,84.8,1,2,11,0
2017-11-22,96.7362842,13.23,88.8,2,2,11,0
2017-11-22,94.8977263,11.92,90.5,3,2,11,0
2017-11-22,90.9909578,11.49,91.6,4,2,11,0
2017-11-22,101.528256,11.12,92.2,5,2,11,0
2017-11-22,111.3422341,10.85,92.6,6,2,11,0
2017-11-22,157.4149946,10.39,92.9,7,2,11,0
2017-11-22,223.7769889,9.7,93.3,8,2,11,0
2017-11-22,275.54105110000006,9.87,93.3,9,2,11,0
2017-11-22,306.293323,10.49,92.1,10,2,11,0
2017-11-22,325.0337851000001,11.57,78.8,11,2,11,2
2017-11-22,337.6944640000001,14.01,68.82,12,2,11,2
2017-11-22,320.1769073000001,16.09,63.7,13,2,11,2
2017-11-22,321.0510384,16.54,65.05,14,2,11,2
2017-11-22,320.87311960000005,17.46,60.0,15,2,11,2
2017-11-22,317.1538149,18.09,57.82,16,2,11,0
2017-11-22,296.6368374,17.7,61.54,17,2,11,0
2017-11-22,262.3775416,17.62,63.48,18,2,11,0
2017-11-22,206.112821,17.64,61.28,19,2,11,0
2017-11-22,162.12010690000002,17.72,61.88,20,2,11,0
2017-11-22,120.795793,17.65,62.21,21,2,11,0
2017-11-22,99.6217377,17.63,63.63,22,2,11,0
2017-11-22,97.6369504,17.5,66.0,23,2,11,0
2017-11-23,97.0674957,17.32,67.93,0,3,11,0
2017-11-23,92.8083258,17.11,70.0,1,3,11,0
2017-11-23,91.2328281,16.85,72.6,2,3,11,0
2017-11-23,91.045937,16.65,74.4,3,3,11,0
2017-11-23,90.4570105,16.48,75.5,4,3,11,0
2017-11-23,96.66679659999998,16.59,75.3,5,3,11,0
2017-11-23,107.5700501,16.5,75.5,6,3,11,0
2017-11-23,163.4558342,16.54,74.3,7,3,11,0
2017-11-23,222.0285358,16.48,73.0,8,3,11,0
2017-11-23,270.3397897,17.79,64.54,9,3,11,0
2017-11-23,304.1214537,18.75,55.99,10,3,11,2
2017-11-23,331.7914542,19.11,56.73,11,3,11,2
2017-11-23,324.2783938,19.59,53.79,12,3,11,2
2017-11-23,311.5778168,19.71,53.76,13,3,11,2
2017-11-23,325.6834178000001,18.8,59.41,14,3,11,0
2017-11-23,329.4237215,16.17,83.5,15,3,11,0
2017-11-23,306.808753,16.77,84.3,16,3,11,0
2017-11-23,292.8556811,16.44,88.1,17,3,11,0
2017-11-23,257.3435086,16.12,88.7,18,3,11,0
2017-11-23,206.433533,15.86,86.9,19,3,11,0
2017-11-23,152.9116636,15.86,84.4,20,3,11,0
2017-11-23,110.4072059,16.0,85.1,21,3,11,0
2017-11-23,100.3736928,16.09,84.8,22,3,11,0
2017-11-23,100.7031862,15.93,85.3,23,3,11,0
2017-11-24,93.863621,15.98,86.2,0,4,11,0
2017-11-24,93.7173916,16.0,85.6,1,4,11,0
2017-11-24,92.6640054,15.99,87.3,2,4,11,0
2017-11-24,92.4116356,15.62,88.2,3,4,11,0
2017-11-24,89.5431722,15.35,88.5,4,4,11,0
2017-11-24,99.9611579,15.43,87.7,5,4,11,0
2017-11-24,109.6180253,15.31,88.3,6,4,11,0
2017-11-24,158.27289919999996,15.13,88.7,7,4,11,0
2017-11-24,226.4411893,15.53,89.2,8,4,11,0
2017-11-24,252.7823349,16.22,88.3,9,4,11,0
2017-11-24,281.8510597,16.9,80.8,10,4,11,2
2017-11-24,311.9239185,17.78,68.94,11,4,11,2
2017-11-24,304.1773874,18.16,69.18,12,4,11,2
2017-11-24,282.1074384,18.56,66.3,13,4,11,2
2017-11-24,265.60909680000003,17.83,71.9,14,4,11,2
2017-11-24,284.1437687,17.76,71.1,15,4,11,2
2017-11-24,272.13825860000003,17.26,74.5,16,4,11,0
2017-11-24,262.7536146,17.0,76.9,17,4,11,0
2017-11-24,213.5638389,16.85,77.2,18,4,11,0
2017-11-24,163.0524625,16.94,71.5,19,4,11,0
2017-11-24,131.49230179999998,17.62,57.15,20,4,11,0
2017-11-24,104.6435531,17.24,59.57,21,4,11,0
2017-11-24,98.632303,16.68,62.2,22,4,11,0
2017-11-24,96.723303,16.23,63.77,23,4,11,0
2017-11-25,92.332603,15.53,70.3,0,5,11,0
2017-11-25,91.74654,14.73,82.6,1,5,11,0
2017-11-25,91.2935343,14.19,87.3,2,5,11,0
2017-11-25,90.664137,13.76,87.4,3,5,11,0
2017-11-25,88.9819262,13.23,87.5,4,5,11,0
2017-11-25,85.2019153,12.85,86.0,5,5,11,0
2017-11-25,85.7131455,12.65,87.7,6,5,11,0
2017-11-25,94.7728777,12.39,90.1,7,5,11,0
2017-11-25,104.1380499,12.56,86.5,8,5,11,0
2017-11-25,112.8383174,13.15,80.3,9,5,11,0
2017-11-25,120.24752820000002,13.62,80.9,10,5,11,0
2017-11-25,119.8073128,14.59,81.7,11,5,11,0
2017-11-25,119.0755931,13.64,84.2,12,5,11,0
2017-11-25,110.5604986,15.21,79.4,13,5,11,0
2017-11-25,108.3038697,15.39,82.2,14,5,11,0
2017-11-25,113.2107633,16.04,81.7,15,5,11,0
2017-11-25,107.511062,15.93,82.3,16,5,11,0
2017-11-25,108.8998595,14.32,86.6,17,5,11,0
2017-11-25,110.2506679,14.48,86.0,18,5,11,0
2017-11-25,105.5178751,14.92,84.2,19,5,11,0
2017-11-25,103.4025122,14.97,83.0,20,5,11,0
2017-11-25,96.7763732,15.06,83.2,21,5,11,0
2017-11-25,95.461454,14.77,85.9,22,5,11,0
2017-11-25,94.3269353,14.61,87.0,23,5,11,0
2017-11-26,92.8071804,14.08,88.6,0,6,11,0
2017-11-26,93.2191426,13.76,90.4,1,6,11,0
2017-11-26,91.2975432,13.66,89.7,2,6,11,0
2017-11-26,90.9252882,13.56,82.3,3,6,11,0
2017-11-26,87.37932070000002,12.95,81.5,4,6,11,0
2017-11-26,83.59510999999998,12.16,82.5,5,6,11,0
2017-11-26,84.0534609,11.93,80.6,6,6,11,0
2017-11-26,83.259126,11.79,74.4,7,6,11,0
2017-11-26,83.40001020000003,11.47,73.1,8,6,11,0
2017-11-26,82.9607493,11.65,68.97,9,6,11,0
2017-11-26,85.35310809999999,12.31,63.13,10,6,11,2
2017-11-26,89.3389092,12.52,64.79,11,6,11,2
2017-11-26,89.69990109999998,13.15,61.9,12,6,11,2
2017-11-26,92.9610458,14.7,59.85,13,6,11,2
2017-11-26,94.1618068,14.14,62.37,14,6,11,0
2017-11-26,98.4402576,15.22,61.02,15,6,11,0
2017-11-26,103.8642993,15.45,59.27,16,6,11,0
2017-11-26,106.592833,15.28,59.03,17,6,11,0
2017-11-26,104.2911517,14.97,58.14,18,6,11,0
2017-11-26,102.7001911,15.03,55.33,19,6,11,0
2017-11-26,99.9483676,14.83,54.0,20,6,11,0
2017-11-26,97.2108616,13.93,58.32,21,6,11,0
2017-11-26,97.05356,13.59,57.21,22,6,11,0
2017-11-26,95.3398507,13.21,55.89,23,6,11,0
2017-11-27,95.5139515,12.9,54.85,0,0,11,0
2017-11-27,95.3161791,12.55,53.74,1,0,11,0
2017-11-27,93.0799765,12.27,52.36,2,0,11,0
2017-11-27,90.975304,11.91,52.08,3,0,11,0
2017-11-27,89.8518575,11.53,51.83,4,0,11,0
2017-11-27,91.1495957,11.37,51.82,5,0,11,0
2017-11-27,105.7652815,11.26,51.63,6,0,11,0
2017-11-27,165.67237409999996,10.98,52.76,7,0,11,0
2017-11-27,220.8027669,11.03,53.14,8,0,11,0
2017-11-27,275.7101885,10.96,54.16,9,0,11,0
2017-11-27,307.345182,11.42,52.85,10,0,11,2
2017-11-27,325.4642646000001,11.88,54.01,11,0,11,2
2017-11-27,324.7854242,12.47,53.71,12,0,11,2
2017-11-27,297.332477,13.75,51.61,13,0,11,2
2017-11-27,312.3626067,14.4,53.75,14,0,11,2
2017-11-27,305.5173145,14.75,52.91,15,0,11,2
2017-11-27,309.72551410000005,15.03,53.43,16,0,11,0
2017-11-27,293.0442903,14.42,56.0,17,0,11,0
2017-11-27,258.5112439,14.55,56.01,18,0,11,0
2017-11-27,191.2707278,14.23,55.28,19,0,11,0
2017-11-27,144.4652931,14.02,54.01,20,0,11,0
2017-11-27,116.71626,13.77,54.03,21,0,11,0
2017-11-27,103.5611501,13.57,54.91,22,0,11,0
2017-11-27,101.1218299,13.25,55.29,23,0,11,0
2017-11-28,102.2767749,12.9,56.03,0,1,11,0
2017-11-28,97.5101928,12.41,61.0,1,1,11,0
2017-11-28,96.5282032,12.39,64.55,2,1,11,0
2017-11-28,96.7809548,11.88,63.87,3,1,11,0
2017-11-28,90.6225208,11.46,67.99,4,1,11,0
2017-11-28,101.9230372,10.93,75.2,5,1,11,0
2017-11-28,112.6802522,10.84,79.2,6,1,11,0
2017-11-28,152.59610590000003,10.83,83.3,7,1,11,0
2017-11-28,228.8927271,10.5,86.4,8,1,11,0
2017-11-28,271.8992518,10.74,88.6,9,1,11,0
2017-11-28,311.678612,10.61,89.7,10,1,11,0
2017-11-28,319.9077383,11.26,88.9,11,1,11,0
2017-11-28,327.0221995,11.64,87.6,12,1,11,2
2017-11-28,326.6858337,11.6,88.5,13,1,11,0
2017-11-28,342.2411293,11.79,90.2,14,1,11,0
2017-11-28,352.9082395,11.84,91.2,15,1,11,0
2017-11-28,332.2440781,11.9,91.4,16,1,11,0
2017-11-28,309.5495043,12.01,91.6,17,1,11,0
2017-11-28,256.3498741,12.05,91.8,18,1,11,0
2017-11-28,181.2864669,12.11,91.9,19,1,11,0
2017-11-28,139.4522591,11.83,92.1,20,1,11,0
2017-11-28,117.5936364,11.91,92.1,21,1,11,0
2017-11-28,105.1045766,11.67,92.2,22,1,11,0
2017-11-28,104.017592,11.76,92.2,23,1,11,0
2017-11-29,98.3820331,11.93,92.1,0,2,11,0
2017-11-29,84.01165379999998,11.77,92.1,1,2,11,0
2017-11-29,84.76208170000002,11.21,92.1,2,2,11,0
2017-11-29,83.03844559999997,11.56,91.0,3,2,11,0
2017-11-29,80.57335390000001,12.06,87.1,4,2,11,0
2017-11-29,94.6608194,11.94,87.6,5,2,11,0
2017-11-29,106.0157423,11.25,77.2,6,2,11,0
2017-11-29,145.1550148,10.72,77.1,7,2,11,0
2017-11-29,303.81334110000006,10.77,77.1,8,2,11,0
2017-11-29,274.1656166,11.07,73.3,9,2,11,2
2017-11-29,318.100488,11.73,68.31,10,2,11,2
2017-11-29,328.3119199,11.96,63.66,11,2,11,2
2017-11-29,339.269389,12.36,57.71,12,2,11,2
2017-11-29,335.6470615,13.64,48.36,13,2,11,2
2017-11-29,325.8138025,13.15,50.49,14,2,11,2
2017-11-29,325.1571065,13.29,46.77,15,2,11,2
2017-11-29,318.3471308,12.8,41.08,16,2,11,2
2017-11-29,313.5622223000001,11.61,51.42,17,2,11,0
2017-11-29,267.3686221,10.71,62.87,18,2,11,0
2017-11-29,198.7891334,10.37,64.9,19,2,11,0
2017-11-29,153.1176447,10.02,64.54,20,2,11,0
2017-11-29,113.4971133,9.78,62.99,21,2,11,0
2017-11-29,108.5621574,9.85,54.72,22,2,11,0
2017-11-29,104.754466,9.74,47.32,23,2,11,0
2017-11-30,97.8060878,9.48,47.73,0,3,11,0
2017-11-30,85.73548079999998,9.2,46.96,1,3,11,0
2017-11-30,85.7700337,9.03,48.12,2,3,11,0
2017-11-30,85.0180786,8.84,47.04,3,3,11,0
2017-11-30,83.62259959999999,8.63,49.53,4,3,11,0
2017-11-30,92.6038719,8.32,51.06,5,3,11,0
2017-11-30,105.2275162,8.33,49.37,6,3,11,0
2017-11-30,148.9997408,8.36,49.14,7,3,11,0
2017-11-30,292.277445,7.9,51.22,8,3,11,0
2017-11-30,275.48339930000003,8.9,46.7,9,3,11,2
2017-11-30,334.5222787,10.11,42.46,10,3,11,2
2017-11-30,326.8708158,10.3,37.66,11,3,11,2
2017-11-30,340.2496605,11.17,36.5,12,3,11,2
2017-11-30,338.4403103,11.45,32.92,13,3,11,2
2017-11-30,333.2134683000001,11.97,30.12,14,3,11,2
2017-11-30,332.85572169999995,13.07,32.61,15,3,11,2
2017-11-30,316.2947649,12.94,32.53,16,3,11,2
2017-11-30,317.3853766000001,12.02,42.0,17,3,11,0
2017-11-30,260.68941290000004,10.52,50.02,18,3,11,0
2017-11-30,183.0939081,10.13,51.01,19,3,11,0
2017-11-30,132.0930641,9.6,52.65,20,3,11,0
2017-11-30,107.3415428,9.47,50.63,21,3,11,0
2017-11-30,100.1050965,9.33,49.07,22,3,11,0
2017-11-30,97.9477356,9.11,55.35,23,3,11,0
2017-12-01,90.8746997,8.84,59.23,0,4,12,0
2017-12-01,81.5274721,8.95,59.78,1,4,12,0
2017-12-01,81.3178639,9.03,56.57,2,4,12,0
2017-12-01,79.87046009999997,8.92,52.34,3,4,12,0
2017-12-01,78.7876753,8.47,58.29,4,4,12,0
2017-12-01,78.5690948,8.53,50.82,5,4,12,0
2017-12-01,77.87040079999998,8.43,51.56,6,4,12,0
2017-12-01,83.157949,8.53,58.26,7,4,12,0
2017-12-01,204.7667851,8.46,62.41,8,4,12,0
2017-12-01,148.2850112,8.98,62.95,9,4,12,0
2017-12-01,165.8333028,9.83,49.68,10,4,12,2
2017-12-01,164.6000888,12.13,41.15,11,4,12,2
2017-12-01,177.0166066,12.07,49.43,12,4,12,2
2017-12-01,177.7863154,12.2,51.96,13,4,12,2
2017-12-01,172.62514299999995,12.43,54.14,14,4,12,0
2017-12-01,179.7245231,12.61,55.74,15,4,12,2
2017-12-01,186.4579479,12.1,59.53,16,4,12,0
2017-12-01,193.9271013,12.07,61.25,17,4,12,0
2017-12-01,167.05372649999995,11.3,68.33,18,4,12,0
2017-12-01,121.8804868,11.08,70.1,19,4,12,0
2017-12-01,100.4250449,10.83,71.5,20,4,12,0
2017-12-01,97.9988968,10.68,69.1,21,4,12,0
2017-12-01,98.7455067,10.3,66.95,22,4,12,0
2017-12-01,98.0258137,10.09,62.43,23,4,12,0
2017-12-02,95.0489191,9.64,62.68,0,5,12,0
2017-12-02,92.5681736,9.22,60.17,1,5,12,0
2017-12-02,90.2813825,8.78,65.14,2,5,12,0
2017-12-02,89.3232554,8.46,66.94,3,5,12,0
2017-12-02,88.0780147,7.96,63.87,4,5,12,0
2017-12-02,86.1735963,7.16,62.76,5,5,12,0
2017-12-02,87.7706657,6.464,60.35,6,5,12,0
2017-12-02,97.4609406,6.108,59.69,7,5,12,0
2017-12-02,97.103194,6.063,58.74,8,5,12,0
2017-12-02,97.7190374,7.07,52.1,9,5,12,0
2017-12-02,98.44713,8.04,48.39,10,5,12,2
2017-12-02,103.2259297,8.45,48.86,11,5,12,2
2017-12-02,98.8337025,8.91,47.64,12,5,12,2
2017-12-02,96.2836603,9.77,41.65,13,5,12,2
2017-12-02,101.1840633,10.34,42.24,14,5,12,2
2017-12-02,109.9872259,10.82,33.45,15,5,12,2
2017-12-02,112.6201187,11.28,28.85,16,5,12,0
2017-12-02,124.999411,10.8,33.15,17,5,12,0
2017-12-02,117.825389,10.37,39.75,18,5,12,0
2017-12-02,103.6153657,9.15,49.91,19,5,12,0
2017-12-02,101.0937676,9.0,50.04,20,5,12,0
2017-12-02,95.7117239,8.71,49.07,21,5,12,0
2017-12-02,92.5735188,8.46,49.57,22,5,12,0
2017-12-02,93.4715124,8.41,47.17,23,5,12,0
2017-12-03,91.777084,8.14,47.21,0,6,12,0
2017-12-03,90.1332441,8.17,46.64,1,6,12,0
2017-12-03,89.89309190000002,8.15,45.46,2,6,12,0
2017-12-03,91.2931525,7.22,54.89,3,6,12,0
2017-12-03,86.5069077,7.13,55.62,4,6,12,0
2017-12-03,84.7794536,6.545,58.4,5,6,12,0
2017-12-03,82.69425290000002,6.722,51.74,6,6,12,0
2017-12-03,85.15743559999999,5.9929999999999986,57.06,7,6,12,0
2017-12-03,84.7134022,5.617000000000001,60.97,8,6,12,0
2017-12-03,86.0854005,6.073,58.14,9,6,12,0
2017-12-03,89.743999,8.05,50.0,10,6,12,2
2017-12-03,93.6076241,8.26,49.14,11,6,12,2
2017-12-03,93.0353059,9.12,49.24,12,6,12,2
2017-12-03,95.7836932,9.69,47.47,13,6,12,2
2017-12-03,97.3135658,10.54,44.72,14,6,12,2
2017-12-03,101.127366,11.93,40.21,15,6,12,2
2017-12-03,105.5360106,11.85,33.78,16,6,12,0
2017-12-03,107.9205425,11.61,38.63,17,6,12,0
2017-12-03,110.0960389,10.7,41.02,18,6,12,0
2017-12-03,106.20225159999998,10.42,37.78,19,6,12,0
2017-12-03,103.2412017,10.17,40.06,20,6,12,0
2017-12-03,98.191324,9.8,40.34,21,6,12,0
2017-12-03,97.7117832,9.73,39.65,22,6,12,0
2017-12-03,98.0521579,9.32,46.01,23,6,12,0
2017-12-04,96.7391477,7.98,53.42,0,0,12,0
2017-12-04,96.973382,7.04,55.13,1,0,12,0
2017-12-04,96.131513,6.839,57.43,2,0,12,0
2017-12-04,88.18300970000001,6.343,55.25,3,0,12,0
2017-12-04,84.2533332,5.968,59.22,4,0,12,0
2017-12-04,94.8564919,5.75,59.85,5,0,12,0
2017-12-04,104.9354392,5.254,61.66,6,0,12,0
2017-12-04,143.5480186,4.9060000000000015,63.8,7,0,12,0
2017-12-04,332.442805,5.112,61.81,8,0,12,0
2017-12-04,299.3777796,5.2010000000000005,60.95,9,0,12,2
2017-12-04,356.179311,6.362,51.15,10,0,12,2
2017-12-04,369.1610837,6.905,51.41,11,0,12,2
2017-12-04,397.3841215,8.88,47.22,12,0,12,2
2017-12-04,388.8554731,10.66,39.8,13,0,12,2
2017-12-04,384.7028254,12.03,36.19,14,0,12,2
2017-12-04,363.401058,12.57,37.57,15,0,12,2
2017-12-04,365.0888049,13.31,30.7,16,0,12,2
2017-12-04,354.2535118,12.58,33.76,17,0,12,0
2017-12-04,298.5005941,12.51,32.39,18,0,12,0
2017-12-04,223.8972559,11.41,40.76,19,0,12,0
2017-12-04,166.9643853,11.01,41.15,20,0,12,0
2017-12-04,144.1413358,10.57,38.85,21,0,12,0
2017-12-04,122.1191118,9.74,41.99,22,0,12,0
2017-12-04,115.6783367,9.37,42.0,23,0,12,0
2017-12-05,108.51939579999998,9.16,41.86,0,1,12,0
2017-12-05,96.0738612,8.83,43.98,1,1,12,0
2017-12-05,92.8692229,8.32,49.27,2,1,12,0
2017-12-05,91.6027923,7.5,53.23,3,1,12,0
2017-12-05,90.1485161,6.8370000000000015,59.37,4,1,12,0
2017-12-05,102.5173089,6.472,59.74,5,1,12,0
2017-12-05,117.0291451,5.822,62.59,6,1,12,0
2017-12-05,150.7100139,5.769,62.67,7,1,12,0
